RECORD_ID,VIOLATION_CATEGORY,VIOLATION,REPORTED_DATE,RECORD_STATUS,STATUS_DATE,PARCEL_NBR,STREET_NBR,STREET_DIR,STREET_NAME,STREET_TYPE,ZIP,FID
ENV-15-08827,Environmental,Litter,2015-11-17T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-09-377-006.000-026,722,S,EDISON,Ave,46619,10154
ENV-15-08982,Environmental,Litter,2015-11-30T05:00:00.000Z,Closed,2015-12-09T05:00:00.000Z,71-09-18-352-005.000-026,1920,,MARINE,ST,46613,10155
ENV-15-08884,Environmental,Litter,2015-11-19T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-08-09-403-015.000-026,421,S,WELLINGTON,St,46619,10156
ENV-15-08932,Environmental,Litter,2015-11-23T05:00:00.000Z,Closed,2015-11-24T05:00:00.000Z,71-08-02-327-011.000-026,811,,ALLEN,St,46616,10157
ENV-15-08730,Environmental,Litter,2015-11-13T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-03-35-404-011.00-026,822,W,BRYAN,St,46616,10158
ENV-15-08688,Environmental,Litter,2015-11-13T05:00:00.000Z,Closed,2015-11-18T05:00:00.000Z,71-09-18-203-013.00-026,1015,,BELLEVUE,Ave,46615,10159
ENV-15-09026,Environmental,Litter,2015-12-01T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-03-34-431-005.000-026,1734,N,BROOKFIELD,St,46628,10160
ENV-15-08782,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-24T05:00:00.000Z,71-09-08-479-011.00-026,740,S,36TH,St,46615,10161
ENV-15-08828,Environmental,Vegetation,2015-11-17T05:00:00.000Z,Closed,2015-12-10T05:00:00.000Z,71-08-13-256-002.000-026,506,,HANEY,Ave,46613,10162
ENV-15-08983,Environmental,Litter,2015-11-30T05:00:00.000Z,Closed,2015-12-09T05:00:00.000Z,71-09-06-351-012.000-026,1136,,SORIN,ST,46617,10163
ENV-15-08885,Environmental,Litter,2015-11-19T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-09-201-024.000-026,117,N,CHICAGO,St,46619,10164
ENV-15-08731,Environmental,Litter,2015-11-13T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-35-404-020.00-026,933,,BEALE,St,46616,10165
ENV-15-08933,Environmental,Vegetation,2015-11-23T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-09-06-377-021.000-026,1425,,MINER,St,46617,10166
ENV-15-08689,Environmental,Litter,2015-11-13T05:00:00.000Z,Billed,2015-11-25T05:00:00.000Z,71-09-18-304-008.000-026,1126,,MILTON,ST,46613,10167
ENV-15-09027,Environmental,Litter,2015-12-01T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-08-24-135-013.000-026,309,E,VICTORIA,St,46614,10168
ENV-15-08783,Environmental,Litter,2015-11-16T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-34-377-022.000-026,1621,,FREMONT,ST,46628,10169
ENV-15-08829,Environmental,Litter,2015-11-17T05:00:00.000Z,Closed,2015-11-24T05:00:00.000Z,71-09-17-108-003.000-026,2516,,VINE,St,46615,10170
ENV-15-08984,Environmental,Litter,2015-11-30T05:00:00.000Z,Hearing Complete,2016-02-03T05:00:00.000Z,71-09-18-352-013.000-026,1214,E,CALVERT,ST,46613,10171
ENV-15-08886,Environmental,Litter,2015-11-19T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-35-360-016.000-026,1305,,ELWOOD,AVE,46628,10172
ENV-15-08732,Environmental,Litter,2015-11-13T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-35-328-008.00-026,1106,,BEALE,St,46616,10173
ENV-15-08690,Environmental,Vegetation,2015-11-13T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-09-18-304-008.000-026,1126,,MILTON,ST,46613,10174
ENV-15-08934,Environmental,Litter,2015-11-23T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-09-06-377-026.000-026,1447,,MINER,St,46617,10175
ENV-15-09028,Environmental,Vegetation,2015-12-01T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-08-24-135-013.000-026,309,E,VICTORIA,St,46614,10176
ENV-15-08784,Environmental,Litter,2015-11-16T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-09-255-006.000-026,226,S,ILLINOIS,ST,46619,10177
ENV-15-08830,Environmental,Litter,2015-11-17T05:00:00.000Z,Closed,2015-12-03T05:00:00.000Z,71-08-10-309-004.000-026,514,,LIBERTY,St,46619,10178
ENV-15-08985,Environmental,Litter,2015-11-30T05:00:00.000Z,Closed,2015-12-10T05:00:00.000Z,71-08-09-476-009.000-026,734,S,FALCON,ST,46619,10179
ENV-15-08785,Environmental,Litter,2015-11-16T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-01-404-002.00-026,732,N,HILL,St,46617,10180
ENV-15-08831,Environmental,Litter,2015-11-17T05:00:00.000Z,Closed,2015-12-04T05:00:00.000Z,71-09-18-126-015.00-026,943,,EMERSON,Ave,46615,10181
ENV-15-09029,Environmental,Litter,2015-12-01T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-03-257-002.000-026,1050,,HUEY,St,46628,10182
ENV-15-08733,Environmental,Litter,2015-11-13T05:00:00.000Z,Closed,2015-11-18T05:00:00.000Z,71-03-35-328-025.00-026,1109,,ROOSEVELT,St,46616,10183
ENV-15-08691,Environmental,Litter,2015-11-13T05:00:00.000Z,Closed,2015-11-24T05:00:00.000Z,71-09-18-304-009.000-026,1130,,MILTON,ST,46613,10184
ENV-15-08887,Environmental,Litter,2015-11-19T05:00:00.000Z,Closed,2015-11-25T05:00:00.000Z,71-03-35-251-001.00-026,1985,N,RIVERSIDE,Dr,46616,10185
ENV-15-08935,Environmental,Litter,2015-11-23T05:00:00.000Z,Closed,2015-12-08T05:00:00.000Z,71-08-12-231-021.000-026,825,E,WASHINGTON,St,46617,10186
ENV-15-08986,Environmental,Litter,2015-11-30T05:00:00.000Z,Hearing Complete,2016-02-01T05:00:00.000Z,71-09-18-376-009.000-026,2006,,LEER,ST,46613,10187
ENV-15-08786,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-23T05:00:00.000Z,71-08-09-177-018.000-026,4014,W,WASHINGTON,ST,46619,10188
ENV-15-08832,Environmental,Litter,2015-11-17T05:00:00.000Z,Closed,2015-11-25T05:00:00.000Z,71-08-02-187-010.000-026,1036,,CALIFORNIA,Ave,46616,10189
ENV-15-09030,Environmental,Litter,2015-12-01T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-03-35-376-029.000-026,1227,,QUEEN,St,46616,10190
ENV-15-08734,Environmental,Litter,2015-11-13T05:00:00.000Z,Billed,2015-12-02T05:00:00.000Z,71-03-35-306-012.00-026,1736,,KESSLER,Blvd,46616,10191
ENV-15-08692,Environmental,Litter,2015-11-13T05:00:00.000Z,Closed,2015-11-18T05:00:00.000Z,71-09-18-304-018.000-026,1123,E,CALVERT,ST,46613,10192
ENV-15-08888,Environmental,Litter,2015-11-19T05:00:00.000Z,Closed,2015-11-25T05:00:00.000Z,71-03-35-401-002.00-026,2000,N,SHERMAN,Ave,46616,10193
ENV-15-08787,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-08-01-402-003.000-026,828,N,HILL,St,46617,10194
ENV-15-08987,Environmental,Litter,2015-11-30T05:00:00.000Z,Billed,2015-12-11T05:00:00.000Z,71-09-06-352-015.000-026,1225,,MINER,ST,46617,10195
ENV-15-08833,Environmental,Litter,2015-11-17T05:00:00.000Z,Closed,2015-12-02T05:00:00.000Z,71-08-10-309-020.000-026,521,S,BENDIX,Dr,46619,10196
ENV-15-08936,Environmental,Litter,2015-11-24T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-09-08-479-013.00-026,744,S,36TH,St,46615,10197
ENV-15-09031,Environmental,Litter,2015-12-01T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-35-380-029.00-026,1005,,QUEEN,St,46616,10198
ENV-15-08693,Environmental,Litter,2015-11-13T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-09-18-304-012.000-026,1142,,MILTON,St,46613,10199
ENV-15-08735,Environmental,Litter,2015-11-13T05:00:00.000Z,Closed,2015-11-18T05:00:00.000Z,71-03-35-329-019.00-026,1133,W,ROSE,St,46616,10200
ENV-15-08889,Environmental,Litter,2015-11-19T05:00:00.000Z,Closed,2015-11-25T05:00:00.000Z,71-08-02-185-018.000-026,821,,BLAINE,AVE,46616,10201
ENV-15-08788,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-19T05:00:00.000Z,71-08-01-402-014.00-026,602,,CORBY,Blvd,46617,10202
ENV-15-08988,Environmental,Litter,2015-11-30T05:00:00.000Z,Hearing Order Modified,2016-01-13T05:00:00.000Z,71-09-18-454-015.000-026,1531,E,DONALD,ST,46613,10203
ENV-15-08834,Environmental,Litter,2015-11-17T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-02-328-004.000-026,810,,ALLEN,ST,46616,10204
ENV-15-09032,Environmental,Litter,2015-12-01T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-03-35-380-010.000-026,1026,,KINYON,St,46616,10205
ENV-15-08989,Environmental,Litter,2015-11-30T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-08-10-158-011.000-026,314,S,BENDIX,DR,46619,10206
ENV-15-08890,Environmental,Litter,2015-11-19T05:00:00.000Z,Closed,2015-11-25T05:00:00.000Z,71-03-35-330-005.00-026,1116,W,ROSE,St,46616,10207
ENV-15-08736,Environmental,Litter,2015-11-13T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-03-35-329-028.00-026,1033,W,ROSE,St,46616,10208
ENV-15-08694,Environmental,Litter,2015-11-13T05:00:00.000Z,Closed,2015-11-18T05:00:00.000Z,71-08-03-227-050.000-026,1209,,COLLEGE,St,46628,10209
ENV-15-08789,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-08-01-255-025.000-026,521,,HOWARD,ST,46617,10210
ENV-15-08937,Environmental,Litter,2015-11-24T05:00:00.000Z,Closed,2015-12-09T05:00:00.000Z,71-08-02-333-011.000-026,724,,SHERMAN,Ave,46616,10211
ENV-15-08835,Environmental,Litter,2015-11-17T05:00:00.000Z,Closed,2015-11-25T05:00:00.000Z,71-08-02-328-015.000-026,1035,,VAN BUREN,ST,46616,10212
ENV-15-09033,Environmental,Litter,2015-12-01T05:00:00.000Z,Closed,2015-12-08T05:00:00.000Z,71-08-24-131-018.000-026,225,E,VICTORIA,St,46614,10213
ENV-15-08891,Environmental,Litter,2015-11-19T05:00:00.000Z,Closed,2015-12-08T05:00:00.000Z,71-03-35-330-024.00-026,1103,,KINYON,St,46616,10214
ENV-15-08737,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-09-06-333-013.000-026,1425,,SORIN,St,46617,10215
ENV-15-08990,Environmental,Litter,2015-11-30T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-08-10-158-023.000-026,237,S,KALEY,ST,46619,10216
ENV-15-08790,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-08-01-406-015.000-026,725,,TURNOCK,ST,46617,10217
ENV-15-08938,Environmental,Litter,2015-11-24T05:00:00.000Z,Closed,2015-12-01T05:00:00.000Z,71-08-02-333-010.000-026,726,,SHERMAN,Ave,46616,10218
ENV-15-08695,Environmental,Litter,2015-11-13T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-09-18-304-022.000-026,1141,E,CALVERT,ST,46613,10219
ENV-15-08836,Environmental,Litter,2015-11-17T05:00:00.000Z,Closed,2015-11-23T05:00:00.000Z,71-03-34-378-003.000-026,1650,,FREMONT,St,46628,10220
ENV-15-09034,Environmental,Litter,2015-12-01T05:00:00.000Z,Closed,2015-12-10T05:00:00.000Z,71-03-35-330-011.000-026,1016,W,ROSE,St,46616,10221
ENV-15-08892,Environmental,Litter,2015-11-19T05:00:00.000Z,Closed,2015-11-25T05:00:00.000Z,71-03-35-381-019.00-026,1101,,MCCARTNEY,St,46616,10222
ENV-15-08738,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-12-17T05:00:00.000Z,71-08-02-485-003.00-026,316,N,TAYLOR,St,46617,10223
ENV-15-08991,Environmental,Litter,2015-11-30T05:00:00.000Z,Closed,2015-12-10T05:00:00.000Z,71-09-06-377-012.000-026,1446,,SORIN,ST,46617,10224
ENV-15-08791,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-08-01-478-005.000-026,912,,SORIN,ST,46617,10225
ENV-15-08696,Environmental,Litter,2015-11-13T05:00:00.000Z,Closed,2015-11-24T05:00:00.000Z,71-09-18-304-021.000-026,1137,E,CALVERT,ST,46613,10226
ENV-15-08939,Environmental,Litter,2015-11-24T05:00:00.000Z,Closed,2015-11-25T05:00:00.000Z,71-08-02-406-006.00-026,727,,HARRISON,Ave,46616,10227
ENV-15-08837,Environmental,Litter,2015-11-17T05:00:00.000Z,Closed,2015-11-25T05:00:00.000Z,71-08-13-256-022.000-026,525,E,INDIANA,Ave,46613,10228
ENV-15-09035,Environmental,Vegetation,2015-12-01T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-03-35-330-011.000-026,1016,W,ROSE,St,46616,10229
ENV-15-08992,Environmental,Litter,2015-11-30T05:00:00.000Z,Closed,2015-12-10T05:00:00.000Z,71-09-06-377-028.00-026,1453,,MINER,St,46617,10230
ENV-15-08792,Environmental,Litter,2015-11-16T05:00:00.000Z,Billed,2015-12-05T05:00:00.000Z,71-09-06-360-013.00-026,1235,E,MADISON,St,46617,10231
ENV-15-08739,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-23T05:00:00.000Z,71-08-02-485-006.00-026,428,,LINCOLN,Way,46601,10232
ENV-15-08893,Environmental,Litter,2015-11-19T05:00:00.000Z,Closed,2015-11-24T05:00:00.000Z,71-03-35-353-013.000-026,1601,,MEDORA,ST,46628,10233
ENV-15-08697,Environmental,Vegetation,2015-11-13T05:00:00.000Z,Closed,2015-11-25T05:00:00.000Z,71-09-17-101-004.00-026,925,S,IRONWOOD,Dr,46615,10234
ENV-15-08838,Environmental,Litter,2015-11-17T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-13-256-027.000-026,1511,,HERMOSA,PL,46613,10235
ENV-15-08940,Environmental,Litter,2015-11-24T05:00:00.000Z,Closed,2015-12-01T05:00:00.000Z,71-08-03-226-032.000-026,1337,N,BROOKFIELD,St,46628,10236
ENV-15-08993,Environmental,Litter,2015-11-30T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-03-201-035.000-026,1313,N,ELMER,ST,46628,10237
ENV-15-08793,Environmental,Litter,2015-11-16T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-09-06-359-025.00-026,1221,E,MADISON,St,46617,10238
ENV-15-08740,Environmental,Litter,2015-11-16T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-09-18-158-003.000-026,1206,,HANEY,AVE,46614,10239
ENV-15-08894,Environmental,Litter,2015-11-19T05:00:00.000Z,Billed,2015-12-02T05:00:00.000Z,71-08-02-408-008.000-026,744,,COTTAGE GROVE,AVE,46616,10240
ENV-15-09036,Environmental,Litter,2015-12-01T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-03-35-330-010.000-026,1022,W,ROSE,St,46616,10241
ENV-15-08839,Environmental,Vegetation,2015-11-17T05:00:00.000Z,Closed,2015-12-10T05:00:00.000Z,71-08-13-253-020.000-026,527,,HANEY,Ave,46613,10242
ENV-15-08698,Environmental,Litter,2015-11-13T05:00:00.000Z,Hearing Complete,2015-12-16T05:00:00.000Z,71-09-18-351-027.000-026,1127,E,BOWMAN,ST,46613,10243
ENV-15-08994,Environmental,Litter,2015-11-30T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-03-201-037.000-026,1305,N,ELMER,ST,46628,10244
ENV-15-08941,Environmental,Litter,2015-11-24T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-09-18-157-014.000-026,1511,,MARINE,St,46613,10245
ENV-15-08741,Environmental,Litter,2015-11-16T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-09-18-307-001.000-026,1204,E,INDIANA,AVE,46613,10246
ENV-15-08794,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-12-02T05:00:00.000Z,71-09-06-359-013.00-026,414,N,ARTHUR,St,46617,10247
ENV-15-08895,Environmental,Litter,2015-11-19T05:00:00.000Z,Closed,2015-12-01T05:00:00.000Z,71-08-09-332-023.000-026,605,S,SHERIDAN,St,46619,10248
ENV-15-09037,Environmental,Litter,2015-12-01T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-03-35-330-027.000-026,1021,,KINYON,St,46616,10249
ENV-15-08699,Environmental,Litter,2015-11-13T05:00:00.000Z,Closed,2015-11-24T05:00:00.000Z,71-09-18-351-028.000-026,1131,E,BOWMAN,ST,46613,10250
ENV-15-08942,Environmental,Litter,2015-11-24T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-08-03-128-011.000-026,1302,N,MEADE,St,46628,10251
ENV-15-08995,Environmental,Litter,2015-11-30T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-02-330-016.000-026,712,,CLEVELAND,AVE,46628,10252
ENV-15-08742,Environmental,Litter,2015-11-16T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-10-380-023.000-026,2415,,POLAND,ST,46619,10253
ENV-15-08840,Environmental,Litter,2015-11-17T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-08-13-280-009.000-026,1534,,VIRGINIA,St,46613,10254
ENV-15-08795,Environmental,Vegetation,2015-11-16T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-08-14-376-001.000-026,1901,,KEMBLE,Ave,46614,10255
ENV-15-09038,Environmental,Vegetation,2015-12-01T05:00:00.000Z,Closed,2015-12-16T05:00:00.000Z,71-03-35-330-001.00-026,1134,W,ROSE,St,46616,10256
ENV-15-08996,Environmental,Litter,2015-11-30T05:00:00.000Z,Billed,2015-12-09T05:00:00.000Z,71-08-03-201-033.000-026,1321,N,ELMER,ST,46628,10257
ENV-15-08743,Environmental,Litter,2015-11-16T05:00:00.000Z,Billed,2015-12-05T05:00:00.000Z,71-08-12-307-015.00-026,521,S,SAINT JOSEPH,St,46601,10258
ENV-15-08896,Environmental,Litter,2015-11-19T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-02-333-005.000-026,746,,SHERMAN,AVE,46616,10259
ENV-15-08700,Environmental,Litter,2015-11-13T05:00:00.000Z,Billed,2015-11-25T05:00:00.000Z,71-09-18-351-011.000-026,1134,E,CALVERT,ST,46613,10260
ENV-15-08841,Environmental,Vegetation,2015-11-17T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-02-377-008.000-026,604,,CLEVELAND,Ave,46628,10261
ENV-15-08943,Environmental,Litter,2015-11-25T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-09-06-330-011.000-026,1342,,CHALFANT,St,46617,10262
ENV-15-09039,Environmental,Graffiti,2015-12-01T05:00:00.000Z,Invoice Pending,2015-12-07T05:00:00.000Z,71-03-34-476-010.000-026,1622,,JOHNSON,St,46628,10263
ENV-15-08997,Environmental,Litter,2015-11-30T05:00:00.000Z,Closed,2015-12-08T05:00:00.000Z,71-09-08-477-004.00-026,716,S,34TH,St,46615,10264
ENV-15-08796,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-03-35-405-014.00-026,814,,BEALE,St,46616,10265
ENV-15-08744,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-24T05:00:00.000Z,71-08-10-380-006.000-026,724,S,MEADE,St,46619,10266
ENV-15-08701,Environmental,Litter,2015-11-13T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-09-18-353-034.000-026,1155,E,DONALD,St,46613,10267
ENV-15-08897,Environmental,Litter,2015-11-19T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-02-333-006.000-026,744,,SHERMAN,AVE,46616,10268
ENV-15-08842,Environmental,Litter,2015-11-17T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-02-377-009.000-026,602,,CLEVELAND,Ave,46628,10269
ENV-15-08944,Environmental,Litter,2015-11-25T05:00:00.000Z,Closed,2016-04-13T04:00:00.000Z,71-08-02-485-001.00-026,436,,LINCOLN,Way,46601,10270
ENV-15-09040,Environmental,Litter,2015-12-01T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-03-35-329-024.000-026,1113,W,ROSE,St,46616,10271
ENV-15-08998,Environmental,Vegetation,2015-11-30T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-03-201-008.000-026,1322,N,OLIVE,ST,46628,10272
ENV-15-08898,Environmental,Litter,2015-11-19T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-08-09-251-018.000-026,221,S,CHICAGO,St,46619,10273
ENV-15-08843,Environmental,Litter,2015-11-17T05:00:00.000Z,Closed,2015-11-20T05:00:00.000Z,71-09-18-410-003.000-026,1730,S,ROBINSON,St,46613,10274
ENV-15-08797,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-03-35-405-029.00-026,821,,ROOSEVELT,St,46616,10275
ENV-15-08702,Environmental,Litter,2015-11-13T05:00:00.000Z,Closed,2015-11-20T05:00:00.000Z,71-08-10-476-010.000-026,742,S,GRANT,ST,46619,10276
ENV-15-08945,Environmental,Litter,2015-11-25T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-09-08-478-004.00-026,714,S,35TH,St,46615,10277
ENV-15-08745,Environmental,Litter,2015-11-16T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-10-379-018.000-026,833,S,MEADE,ST,46619,10278
ENV-15-09041,Environmental,Graffiti,2015-12-01T05:00:00.000Z,Invoice Pending,2015-12-07T05:00:00.000Z,71-03-34-457-014.000-026,1521,,OBRIEN,St,46628,10279
ENV-15-08999,Environmental,Litter,2015-11-30T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-10-455-009.000-026,801,,PHILIPPA,St,46619,10280
ENV-15-08899,Environmental,Litter,2015-11-19T05:00:00.000Z,Closed,2015-12-04T05:00:00.000Z,71-08-02-333-007.000-026,738,,SHERMAN,AVE,46616,10281
ENV-15-08746,Environmental,Vegetation,2015-11-16T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-08-02-280-003.000-026,941,,RIVERSIDE,DR,46616,10282
ENV-15-08798,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-12-08T05:00:00.000Z,71-03-35-405-023.00-026,921,,ROOSEVELT,St,46616,10283
ENV-15-08703,Environmental,Litter,2015-11-13T05:00:00.000Z,Closed,2015-11-20T05:00:00.000Z,71-09-18-353-035.000-026,1157,E,DONALD,ST,46613,10284
ENV-15-08946,Environmental,Litter,2015-11-25T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-09-08-478-005.00-026,718,S,35TH,St,46615,10285
ENV-15-08844,Environmental,Litter,2015-11-17T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-08-14-377-010.000-026,2101,S,ARNOLD,St,46613,10286
ENV-15-09042,Environmental,Litter,2015-12-01T05:00:00.000Z,Closed,2015-12-07T05:00:00.000Z,71-03-35-329-032.000-026,1017,W,ROSE,St,46616,10287
ENV-15-08900,Environmental,Vegetation,2015-11-19T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-02-333-008.000-026,736,,SHERMAN,AVE,46616,10288
ENV-15-09000,Environmental,Litter,2015-11-30T05:00:00.000Z,Closed,2016-01-07T05:00:00.000Z,71-09-08-331-024.00-026,525,S,29TH,St,46615,10289
ENV-15-08747,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-12-15T05:00:00.000Z,71-08-10-379-006.000-026,2614,,FISHER,ST,46619,10290
ENV-15-08799,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-23T05:00:00.000Z,71-03-35-153-037.000-026,2109,,BERKLEY,PL,46616,10291
ENV-15-08704,Environmental,Litter,2015-11-13T05:00:00.000Z,Closed,2015-11-20T05:00:00.000Z,71-09-18-353-022.000-026,2009,,MARINE,ST,46614,10292
ENV-15-08947,Environmental,Litter,2015-11-25T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-09-08-157-006.00-026,215,S,HOLIDAY,Dr,46615,10293
ENV-15-08901,Environmental,Vegetation,2015-11-19T05:00:00.000Z,Open for Collections,2016-05-12T04:00:00.000Z,71-08-02-406-006.000-026,727,,HARRISON,Ave,46616,10294
ENV-15-09043,Environmental,Graffiti,2015-12-01T05:00:00.000Z,Invoice Pending,2015-12-07T05:00:00.000Z,71-03-34-452-002.000-026,1654,N,ELMER,St,46628,10295
ENV-15-08748,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-12-15T05:00:00.000Z,71-08-10-303-028.000-026,2903,,HURON,ST,46619,10296
ENV-15-09001,Environmental,Litter,2015-11-30T05:00:00.000Z,Billed,2015-12-09T05:00:00.000Z,71-08-03-202-018.000-026,1232,N,ELMER,ST,46628,10297
ENV-15-08845,Environmental,Litter,2015-11-17T05:00:00.000Z,Closed,2015-11-30T05:00:00.000Z,71-03-34-403-025.000-026,1817,,OBRIEN,St,46628,10298
ENV-15-08800,Environmental,Litter,2015-11-16T05:00:00.000Z,Closed,2015-11-23T05:00:00.000Z,71-03-34-426-030.000-026,1801,N,BROOKFIELD,ST,46628,10299
ENV-15-08948,Environmental,Litter,2015-11-25T05:00:00.000Z,Closed,2015-12-01T05:00:00.000Z,71-08-03-284-008.000-026,1909,,LINCOLN,Way,46628,10300
ENV-15-08705,Environmental,Litter,2015-11-13T05:00:00.000Z,Closed,2015-11-20T05:00:00.000Z,71-09-18-353-010.000-026,1124,E,BOWMAN,ST,46613,10301
